user_name,raw_timestamp_part_1,raw_timestamp_part_2,cvtd_timestamp,new_window,num_window,roll_belt,pitch_belt,yaw_belt,total_accel_belt,kurtosis_roll_belt,kurtosis_picth_belt,kurtosis_yaw_belt,skewness_roll_belt,skewness_roll_belt.1,skewness_yaw_belt,max_roll_belt,max_picth_belt,max_yaw_belt,min_roll_belt,min_pitch_belt,min_yaw_belt,amplitude_roll_belt,amplitude_pitch_belt,amplitude_yaw_belt,var_total_accel_belt,avg_roll_belt,stddev_roll_belt,var_roll_belt,avg_pitch_belt,stddev_pitch_belt,var_pitch_belt,avg_yaw_belt,stddev_yaw_belt,var_yaw_belt,gyros_belt_x,gyros_belt_y,gyros_belt_z,accel_belt_x,accel_belt_y,accel_belt_z,magnet_belt_x,magnet_belt_y,magnet_belt_z,roll_arm,pitch_arm,yaw_arm,total_accel_arm,var_accel_arm,avg_roll_arm,stddev_roll_arm,var_roll_arm,avg_pitch_arm,stddev_pitch_arm,var_pitch_arm,avg_yaw_arm,stddev_yaw_arm,var_yaw_arm,gyros_arm_x,gyros_arm_y,gyros_arm_z,accel_arm_x,accel_arm_y,accel_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,kurtosis_roll_arm,kurtosis_picth_arm,kurtosis_yaw_arm,skewness_roll_arm,skewness_pitch_arm,skewness_yaw_arm,max_roll_arm,max_picth_arm,max_yaw_arm,min_roll_arm,min_pitch_arm,min_yaw_arm,amplitude_roll_arm,amplitude_pitch_arm,amplitude_yaw_arm,roll_dumbbell,pitch_dumbbell,yaw_dumbbell,kurtosis_roll_dumbbell,kurtosis_picth_dumbbell,kurtosis_yaw_dumbbell,skewness_roll_dumbbell,skewness_pitch_dumbbell,skewness_yaw_dumbbell,max_roll_dumbbell,max_picth_dumbbell,max_yaw_dumbbell,min_roll_dumbbell,min_pitch_dumbbell,min_yaw_dumbbell,amplitude_roll_dumbbell,amplitude_pitch_dumbbell,amplitude_yaw_dumbbell,total_accel_dumbbell,var_accel_dumbbell,avg_roll_dumbbell,stddev_roll_dumbbell,var_roll_dumbbell,avg_pitch_dumbbell,stddev_pitch_dumbbell,var_pitch_dumbbell,avg_yaw_dumbbell,stddev_yaw_dumbbell,var_yaw_dumbbell,gyros_dumbbell_x,gyros_dumbbell_y,gyros_dumbbell_z,accel_dumbbell_x,accel_dumbbell_y,accel_dumbbell_z,magnet_dumbbell_x,magnet_dumbbell_y,magnet_dumbbell_z,roll_forearm,pitch_forearm,yaw_forearm,kurtosis_roll_forearm,kurtosis_picth_forearm,kurtosis_yaw_forearm,skewness_roll_forearm,skewness_pitch_forearm,skewness_yaw_forearm,max_roll_forearm,max_picth_forearm,max_yaw_forearm,min_roll_forearm,min_pitch_forearm,min_yaw_forearm,amplitude_roll_forearm,amplitude_pitch_forearm,amplitude_yaw_forearm,total_accel_forearm,var_accel_forearm,avg_roll_forearm,stddev_roll_forearm,var_roll_forearm,avg_pitch_forearm,stddev_pitch_forearm,var_pitch_forearm,avg_yaw_forearm,stddev_yaw_forearm,var_yaw_forearm,gyros_forearm_x,gyros_forearm_y,gyros_forearm_z,accel_forearm_x,accel_forearm_y,accel_forearm_z,magnet_forearm_x,magnet_forearm_y,magnet_forearm_z,classe
eurico,1322489606,954656,28/11/2011 14:13,yes,820,1.2,5.87,-87.5,3,-1.540822,#DIV/0!,#DIV/0!,0.497333,#DIV/0!,#DIV/0!,-87.4,3,-1.5,-87.6,3,-1.5,0.2,0,0.0000,0,1.3,0.1,0,5.6,0.2,0,-87.5,0.1,0.01,0.06,-0.02,-0.02,-16,3,30,71,574,-404,52.1,24.5,45.4,18,8.7782,47.6119,3.8537,14.8508,16.0831,3.7925,14.3831,47.5262,8.4338,71.1293,0.55,-0.02,0.49,-51,170,-9,303,55,597,0.31221,-0.17063,-1.03806,0.35325,1.02319,0.03094,24.5,67.1,21,8.6,38.7,10,15.95,28.4,11,13.4,-56.8,98.3,-0.7164,-0.5457,#DIV/0!,0.0343,-0.2031,#DIV/0!,-56.5,98.5,-0.7,-57.9,97.2,-0.7,1.44,1.27,0.00,39,0.1423,13.5713,0.3665,0.1343,-57.1809,0.3835,0.1471,97.9035,0.3461,0.1198,0.02,0,0,-205,51,317,-428,233,317,-131,-63.6,67.6,-0.4246,2.2046,#DIV/0!,0.9938,-1.2147,#DIV/0!,-58.6,69,-0.4,-63.6,63.1,-0.4,5,5.9,0.00,36,0.12544,-131.38095,1.12515,1.26597,-62.01429,1.56837,2.45979,67.29286,1.22442,1.49922,-0.14,-0.19,0.25,-57,273,210,-413,918,-293,A
pedro,1323094991,980342,05/12/2011 14:23,yes,839,123,25.9,-3.79,20,-1.415856,-1.598441,#DIV/0!,-0.150411,-0.694312,#DIV/0!,-3.7,20,-1.4,-5.2,19,-1.4,1.47,1,0.00,0.2305,123.0976,0.6635,0.4402,26.0512,0.2026,0.0411,-4.4361,0.4849,0.2351,-0.39,-0.05,-0.43,-44,68,-177,1,584,-363,-89.2,39.8,-132,8,89.6256,-52.6337,29.139,849.0816,42.6268,7.8486,61.601,-82.2927,36.1289,1305.2952,0.51,-0.59,0.51,33,-2,73,-288,368,523,0.52434,-1.43983,-1.10736,-1.18239,0.14601,0.15499,50.4,-24.8,40,22.4,-132,8,28,107.2,32,2.2,32.2,124.8,-0.0962,1.0059,#DIV/0!,0.3951,-1.0147,#DIV/0!,48.3,137.9,-0.1,18.9,99.9,-0.1,29.48,37.99,0.00,9,0.2902,4.8213,10.8591,117.9204,32.3264,7.1579,51.2348,122.8418,8.9564,80.2176,0.43,-0.37,-0.03,29,2,87,550,-487,-64,108,16.1,80.2,-0.9706,-1.3103,#DIV/0!,-0.4808,-0.7180,#DIV/0!,70.6,175,-1.0,16.1,-174,-1.0,54.5,349,0.00,38,16.35976,35.21951,129.92893,16881.52561,48.82439,16.91781,286.21239,29.06585,118.53429,14050.3788,-0.39,1.43,-0.3,89,323,-162,-280,788,683,A
pedro,1323094978,956277,05/12/2011 14:22,yes,842,124,25.9,-1.79,19,0.005503,3.121520,#DIV/0!,0.280372,-2.237207,#DIV/0!,-1.8,20,0.0,-2.3,19,0.0,0.53,1,0.00,0.1168,124,0,0,26.0019,0.0571,0.0033,-2.093,0.1237,0.0153,-0.4,-0.03,-0.43,-41,69,-173,2,574,-383,123,-40,61.6,25,35.4637,86.7113,13.7833,189.9799,-36.2887,6.3217,39.9645,126.9547,24.688,609.4994,-2.71,0.5,0.18,206,5,126,428,224,485,-1.48296,0.62233,-0.36866,0.04465,-1.24557,0.85017,-27.3,151,25,-46.9,61.6,4,19.6,89.4,21,-14.3,20.5,131.9,0.6850,-0.2132,#DIV/0!,0.0062,-0.2280,#DIV/0!,48.9,135.9,0.7,2.3,107.9,0.7,46.67,27.95,0.00,10,1.254,-12.549,11.3129,127.9818,27.1976,8.3912,70.4125,124.399,5.9859,35.8316,0.31,-0.22,0.26,20,-14,95,520,-536,-76,108,83.5,130,-0.7896,7.7581,#DIV/0!,0.7429,2.5226,#DIV/0!,83.5,130,-0.8,4.6,101,-0.8,78.89,29,0.00,26,7.83164,89.89057,3.3493,11.21779,30.44453,25.07305,628.65808,105.33962,5.62598,31.65167,0.43,-1.75,-0.31,-151,140,-156,-704,311,533,A
pedro,1323094968,948381,05/12/2011 14:22,yes,843,129,28.6,1.67,21,#DIV/0!,#DIV/0!,#DIV/0!,-0.670284,#DIV/0!,#DIV/0!,1.8,21,#DIV/0!,1.7,21,#DIV/0!,0.13,0,#DIV/0!,0,129,0,0,28.6,0,0,1.74,0.0656,0.0043,-0.5,-0.03,-0.43,-45,70,-191,9,567,-404,-167,-9.77,152,25,0,-166.6667,0.5774,0.3333,-9.7867,0.0153,2e-04,152,0,0,-0.05,0,-0.11,-218,-75,-86,-427,353,459,#DIV/0!,#DIV/0!,#DIV/0!,0.93522,#DIV/0!,#DIV/0!,-9.8,152,25,-9.8,152,25,0.03,0,0,-71.2,-71.2,39.1,#DIV/0!,#DIV/0!,#DIV/0!,1.5574,1.7259,#DIV/0!,-50.2,55.8,#DIV/0!,-71.2,39.1,#DIV/0!,21,16.7,#DIV/0!,4,0,-74.2531,3.0248,9.1495,-63.1127,11.275,127.1256,44.8672,9.4929,90.1159,0.34,-0.19,-0.16,-24,-24,14,498,-563,-158,83.4,-1.83,108,#DIV/0!,#DIV/0!,#DIV/0!,-1.2933,#DIV/0!,#DIV/0!,-1.8,108,#DIV/0!,-1.9,108,#DIV/0!,0.04,0,#DIV/0!,34,0,83.4,0,0,-1.84667,0.02082,0.00043,108,0,0,0.13,0,-0.02,150,229,-197,-150,749,634,A
pedro,1323094998,996321,05/12/2011 14:23,yes,71,124,26.4,-0.85,19,-1.382390,-0.407966,#DIV/0!,0.003969,0.134320,#DIV/0!,-0.2,21,-1.4,-1.5,18,-1.4,1.39,3,0.0000,0.3,124.3,0.5,0.2,26.5,0.3,0.1,-0.8,0.5,0.21,-0.5,0,-0.44,-41,69,-171,8,582,-374,-133,-20.6,33.3,45,129.6889,-51.6362,51.9847,2702.4141,-38.1158,19.6146,384.7337,-71.0607,64.3675,4143.1794,-3.03,1.14,-0.08,400,-86,-167,605,-104,-357,-1.35815,-1.48802,-1.07274,0.08250,0.47370,0.02356,-6.9,33.3,45,-66.2,-138,5,59.29,171.3,40,-22,18.6,128.1,-0.0292,0.9188,#DIV/0!,0.4708,-0.5990,#DIV/0!,49.7,139.4,0.0,13.4,104.7,0.0,36.22,34.63,0.00,9,0.4162,-5.4465,12.2966,151.2061,28.0027,7.9481,63.172,125.7239,7.084,50.1832,0.47,-0.08,-0.26,17,-20,88,510,-542,-78,121,23.1,101,-0.3084,-0.0918,#DIV/0!,1.0037,0.9120,#DIV/0!,54,111,-0.3,14.1,81,-0.3,39.9,30,0.00,37,4.91616,116.62222,2.74101,7.51313,25.51556,12.27503,150.67634,89.24889,8.0237,64.37983,0.72,-1.72,-0.34,15,329,-150,-397,786,701,B
pedro,1323095002,968412,05/12/2011 14:23,yes,74,123,26.8,-4.79,20,0.061886,2.600780,#DIV/0!,-1.183360,-0.482753,#DIV/0!,-4.6,21,0.1,-7.3,19,0.1,2.69,2,0.0000,0.2,122.6,0.6,0.4,26.9,0.2,0,-5.4,0.8,0.69,-0.42,-0.03,-0.56,-39,73,-173,-5,584,-372,55.6,-58.2,157,21,22.1967,44.9892,4.453,19.8288,-29.7595,11.1287,123.8486,-16.6486,177.044,31344.5676,-3.08,1.22,0.21,87,83,172,115,361,539,0.12756,-2.08351,-0.12096,-1.04263,0.17161,0.93573,-19.3,180,21,-58.2,-180,5,38.9,360,16,-63.1,6.3,93.5,0.0775,-0.6944,#DIV/0!,0.6718,-0.5854,#DIV/0!,56.5,137.8,0.1,2,87.7,0.1,54.53,50.16,0.00,11,0.7102,-18.3092,25.0756,628.7844,23.5065,14.4113,207.6842,117.7742,14.11,199.0907,0.66,0.59,-0.98,7,-66,90,489,-557,-85,-173,56.1,-139,-1.6210,0.6261,#DIV/0!,0.0999,-1.5234,#DIV/0!,57.6,175,-1.6,7.3,-178,-1.6,50.34,353,0.00,22,27.92192,115.08108,72.64464,5277.24324,31.8327,18.98445,360.40942,69.62703,112.95399,12758.60314,1.11,-3.29,-0.51,-137,78,-151,-566,-161,348,B
pedro,1323095003,964319,05/12/2011 14:23,yes,75,122,27.3,-6.13,19,1.808692,-0.208121,#DIV/0!,-1.344995,-0.046060,#DIV/0!,-4,21,1.8,-6.1,18,1.8,2.14,3,0.0000,0.4,122.1,0.8,0.6,26.5,0.3,0.1,-4.6,0.5,0.25,-0.63,-0.03,-0.51,-41,73,-171,-7,578,-363,138,-54.5,73.4,23,88.0044,-29.5509,161.9636,26232.2079,-29.0523,28.4393,808.7941,36.1149,37.8599,1433.3702,2.62,-1.81,0.07,203,53,94,438,361,365,-1.24920,2.27297,-0.47927,0.05900,1.65278,0.38277,16.3,152,57,-73.7,0.3,22,90,151.71,35,-69.5,2.3,87.6,-0.8439,-1.2509,#DIV/0!,0.0628,0.3157,#DIV/0!,16.7,98.8,-0.8,-56.9,24.7,-0.8,73.62,74.08,0.00,9,1.3929,-87.9793,16.256,264.2559,-19.8841,19.3646,374.989,60.4467,22.1365,490.0238,0.45,-0.66,0,2,-55,66,404,-616,-151,118,2.11,78.4,-0.6660,-1.7949,#DIV/0!,-0.2277,0.1830,#DIV/0!,71.3,165,-0.7,2.1,-175,-0.7,69.19,340,0.00,38,43.24123,-18.14035,136.38318,18600.37281,39.70158,18.72548,350.64373,-13.03158,107.2972,11512.68934,0.18,0.95,0.41,140,315,-142,-152,751,736,B
pedro,1323095007,972328,05/12/2011 14:23,yes,79,121,26,-5.22,20,-0.705695,0.427409,#DIV/0!,0.194238,0.869135,#DIV/0!,-3.3,21,-0.7,-5.5,18,-0.7,2.12,3,0.0000,0.6,121.7,1,0.9,26.5,0.3,0.1,-4.5,0.6,0.37,-0.42,-0.02,-0.41,-45,70,-177,-3,588,-368,155,18.6,13.7,34,165.9475,127.7443,17.9681,322.8532,0.6516,23.5619,555.161,31.0944,61.1711,3741.9041,3.2,-3.44,-0.67,325,-21,-54,685,197,-124,-1.80895,-1.32737,-0.91636,-0.00696,0.35797,-0.12451,30.1,134,53,-28.5,-46.6,7,58.6,180.6,46,-89.8,-61.6,23.5,-0.8551,-1.2896,#DIV/0!,-0.6072,-0.2827,#DIV/0!,46.9,137,-0.9,-61.6,23.5,-0.9,108.53,113.58,0.00,14,5.1798,-58.5801,33.0768,1094.076,-3.1297,27.5552,759.2873,87.8452,35.6706,1272.3938,-0.4,0.63,-0.07,-82,-111,33,89,-723,-207,113,22.8,109,-0.7210,-1.8672,#DIV/0!,-0.4243,0.1730,#DIV/0!,66.3,176,-0.7,20.4,-178,-0.7,45.9,354,0.00,31,78.32787,25,145.56785,21190,47.71803,12.31119,151.5655,-6.10984,133.36713,17786.79057,-0.47,3.08,1,0,280,-108,-616,708,856,B
pedro,1323095010,876304,05/12/2011 14:23,yes,81,121,27.4,-6.8,18,-0.530943,1.114119,#DIV/0!,-0.904813,-1.200976,#DIV/0!,-3.2,21,-0.5,-6.8,18,-0.5,3.59,3,0.0000,0.5,122.5,0.7,0.5,26,0.8,0.6,-4.4,1.1,1.29,-0.56,-0.05,-0.48,-29,67,-160,-16,582,-366,132,-6.7,103,14,74.0071,140.7188,5.0176,25.1764,6.5491,10.5792,111.9185,42.5269,41.617,1731.9712,1.65,-1.16,-0.43,52,80,93,-243,463,437,-1.63284,-1.28813,-1.16351,0.16574,-0.17734,0.28679,21.7,103,42,-6.7,-28.2,13,28.4,131.2,29,-112.1,-27.8,34.4,-0.5018,0.4887,#DIV/0!,-0.7447,0.7136,#DIV/0!,-23.2,63.5,-0.5,-94,8.2,-0.5,70.79,55.3,0.00,15,3.1613,-97.864,19.1667,367.3635,-47.6978,20.0088,400.351,28.5225,13.0394,170.0248,0.19,-1.35,0.2,-39,-128,48,300,-677,-179,132,-8.32,97.4,0.0484,0.1637,#DIV/0!,1.0531,0.7728,#DIV/0!,30.7,109,0.0,-13.4,80.9,0.0,44.1,28.1,0.00,37,11.22177,128.15625,5.89209,34.71673,-0.84531,12.87736,165.82635,90.38125,7.20266,51.87835,0.61,-1.28,-0.16,100,310,-152,-230,780,685,B
pedro,1323095012,996453,05/12/2011 14:23,yes,83,119,26.8,-9.19,19,-1.269135,-0.108371,#DIV/0!,-0.679299,0.157663,#DIV/0!,-3.4,21,-1.3,-10.5,17,-1.3,7.08,4,0.0000,0.7,120.5,1.3,1.6,26.4,0.9,0.8,-6,2.6,6.69,-0.16,-0.05,-0.39,-34,71,-167,-7,588,-366,125,-4.68,127,4,253.01,130.2281,6.9694,48.5721,11.3918,10.1102,102.2165,40.8342,63.3618,4014.7169,0.48,-0.26,-0.39,9,4,38,-501,361,375,-1.51198,-1.48144,-1.30236,-0.32395,-0.14513,0.24329,23.3,127,54,-4.7,-53,4,27.98,180,50,-107.5,-31,37.4,-0.7205,-0.4460,#DIV/0!,0.7374,0.6202,#DIV/0!,21.2,109.1,-0.7,-62.4,10.1,-0.7,83.68,99.02,0.00,12,1.5739,-89.0308,14.6365,214.2275,-30.7784,24.8626,618.1508,49.5862,25.5239,651.4714,0.82,-0.83,0.1,-35,-101,42,303,-680,-185,135,24.5,138,0.1675,0.0541,#DIV/0!,1.0538,0.9567,#DIV/0!,61.3,154,0.2,-10.2,78.4,0.2,71.5,75.6,0.00,39,23.1485,131.36842,6.46869,41.84398,9.51474,19.93219,397.29205,100.45614,19.30839,372.81393,1.16,-3.93,-0.62,-48,358,-130,-662,617,763,B
pedro,1323095013,992327,05/12/2011 14:23,yes,84,121,25.4,-4.06,19,2.092345,-0.137772,#DIV/0!,-1.648813,0.417859,#DIV/0!,-4.1,21,2.1,-8.8,18,2.1,4.76,3,0.0000,0.5,121.8,0.9,0.8,25.8,0.4,0.1,-5.3,1.2,1.42,-0.4,-0.02,-0.46,-40,70,-164,6,588,-356,113,13.2,-28.5,35,91.8361,116.7209,1.8429,3.3965,3.046,6.6623,44.3864,74.1137,52.7474,2782.2836,-3.92,1.88,0.74,315,-41,-120,632,-34,-344,-1.34874,-1.14421,-1.22207,0.38807,-0.53018,-0.10593,13.7,130,35,-4.9,-28.5,4,18.6,158.5,31,-15.9,30.1,122.8,0.1835,0.8037,#DIV/0!,-0.1135,-0.8607,#DIV/0!,65.1,150.8,0.2,-30,21.9,0.2,95.14,128.91,0.00,10,2.7774,-36.2428,37.0019,1369.1392,16.6933,21.3509,455.8617,104.1269,27.8975,778.2686,0.9,0.55,-1.23,28,-15,89,518,-541,-70,148,62.9,170,-0.5568,0.5635,#DIV/0!,0.2602,1.4717,#DIV/0!,65.2,177,-0.6,27.3,-177,-0.6,37.9,354,0.00,16,79.44408,-22.48837,161.17565,25977.58915,46.22558,9.84635,96.95052,-68.05116,113.73912,12936.5878,-0.67,4.08,1.92,-9,125,-91,-635,126,808,B
pedro,1323095015,980380,05/12/2011 14:23,yes,85,121,26.9,-6.31,19,-1.451350,-0.532634,#DIV/0!,-0.302839,0.142815,#DIV/0!,-4.9,21,-1.5,-9.4,18,-1.5,4.49,3,0.0000,0.7,121.6,1.1,1.2,27,0.7,0.5,-6.9,1.6,2.51,-0.35,0,-0.52,-35,68,-166,-17,581,-359,108,17.8,16.2,27,56.8659,124.5106,8.7324,76.2553,9.7394,6.4339,41.3945,99.3532,32.7749,1074.1943,-4.16,1.62,1.08,247,55,61,686,217,83,-1.66534,0.29391,-1.20662,0.25571,-1.23051,0.54151,18.8,127,27,2.5,16.2,3,16.32,110.8,24,-19.9,-3.1,136.9,0.3609,-1.1763,#DIV/0!,0.9551,0.1717,#DIV/0!,80.4,136.9,0.4,-52.8,23,0.4,133.23,113.94,0.00,10,6.3959,-68.9105,36.9223,1363.2585,-8.066,34.1407,1165.5853,72.1396,34.4411,1186.1927,-0.02,-0.63,0.44,-3,-19,94,557,-487,-53,173,57,-148,0.1567,-1.5831,#DIV/0!,-1.0483,0.5437,#DIV/0!,57,178,0.2,5.3,-174,0.2,51.71,352,0.00,19,101.33117,5.85106,159.05837,25299.56429,39.77787,14.10649,198.99302,-25.04894,125.89458,15849.4456,-1.16,3.03,1.33,-88,-46,-155,-513,-175,536,B
eurico,1322489641,998639,28/11/2011 14:14,yes,242,1.53,3.17,-89.1,2,-1.096890,-1.851307,#DIV/0!,-0.107782,0.475418,#DIV/0!,-88.7,3,-1.1,-89.1,2,-1.1,0.4,1,0.0000,0.1,1.5,0.2,0.1,3.4,0.5,0.3,-88.9,0.1,0.02,-0.05,0,-0.07,-8,4,17,24,561,-442,85.9,5.57,81.5,27,13.0227,94.1848,12.2506,150.0776,-18.5215,14.4156,207.8088,38.8464,30.1429,908.5931,1.77,-0.95,0.28,-167,201,-65,-37,327,598,-0.75971,-1.53916,-0.77550,0.81698,-0.04934,0.77287,5.6,81.5,48,-38.2,-51.5,19,43.77,133,29,30.4,98.3,48.5,-1.2793,-0.0872,#DIV/0!,-0.4453,0.3100,#DIV/0!,105.4,154.2,-1.3,-45.1,-21.1,-1.3,150.54,175.32,0.00,25,21.1326,31.3375,4.5125,20.3625,79.7193,26.3221,692.8526,65.926,25.1831,634.19,0.59,-0.71,-0.21,200,72,112,264,378,360,178,21.5,103,4.3514,0.1412,#DIV/0!,-1.4133,-1.1923,#DIV/0!,21.5,110,4.4,15.5,24.5,4.4,6,85.5,0.00,35,1.92614,177.12121,1.05349,1.10985,19.63333,0.60605,0.36729,103.51212,5.74471,33.00172,-0.55,-0.35,0.61,-107,245,215,-621,1150,-535,B
eurico,1322489644,982638,28/11/2011 14:14,yes,243,1.2,2.45,-88.6,3,-1.272977,-0.726999,#DIV/0!,0.425377,-0.063162,#DIV/0!,-88.2,3,-1.3,-88.7,1,-1.3,0.5,2,0.0000,0.3,1.5,0.4,0.2,2.2,0.4,0.2,-88.5,0.2,0.02,0.14,-0.02,-0.07,-7,4,24,25,565,-430,84.9,10.8,110,31,19.6753,82.7577,2.1474,4.6115,4.2723,9.7878,95.8013,93.5481,22.7605,518.0422,-0.26,-0.18,0.39,-236,141,-135,-334,296,564,0.47087,-0.44586,-0.27868,-1.28438,-0.95026,-1.00168,12.1,114,32,-21.5,40.7,17,33.6,73.3,15,37,88.1,55.1,0.7940,0.7559,#DIV/0!,-1.4084,1.3799,#DIV/0!,101,126.9,0.8,21.8,41.2,0.8,79.25,85.67,0.00,21,21.8582,33.6457,4.6572,21.6892,82.2125,22.3238,498.3533,62.3152,23.173,536.9901,0.83,-0.55,-0.31,162,76,110,186,409,383,165,7.96,-8.01,1.2306,0.8729,#DIV/0!,-1.5397,-1.4067,#DIV/0!,25.8,111,1.2,8,-8,1.2,17.84,119.01,0.00,34,11.04525,-36,172.42037,29728.78431,21.87346,4.98634,24.86354,85.39577,34.07751,1161.2764,-0.71,4.74,0.69,244,143,180,538,-586,51,B
eurico,1322489646,998665,28/11/2011 14:14,yes,245,1,3.48,-88.9,3,-0.220867,-2.056566,#DIV/0!,-0.040992,-0.165522,#DIV/0!,-88.9,3,-0.2,-89.2,2,-0.2,0.3,1,0.0000,0.3,1.5,0.4,0.1,4,0.4,0.1,-89.1,0.1,0,0.08,0.03,0.05,-6,4,30,40,562,-437,86,11.2,116,31,0.1506,86.836,0.428,0.1832,12.004,0.4056,0.1645,116,0.7559,0.5714,-0.06,0.03,0,-228,156,-133,-342,307,543,-1.22683,-1.21476,0.98887,-0.47191,0.00000,-1.71782,12.5,117,32,11.2,115,31,1.3,2,1,34.1,75,70.8,-0.1923,-1.5188,#DIV/0!,0.6888,0.2861,#DIV/0!,75,154.8,-0.2,-53.2,-64.5,-0.2,128.22,219.3,0.00,16,17.3404,-62.0814,66.6512,4442.3857,-4.0135,32.6841,1068.2498,28.158,71.509,5113.5417,-1.53,0.64,0.08,108,53,103,92,381,404,-174,19.2,108,-0.7315,-1.2502,#DIV/0!,-0.4853,-0.4609,#DIV/0!,28.8,110,-0.7,11.1,-62.2,-0.7,17.7,172.2,0.00,37,35.34245,-9.96,173.44433,30082.93714,22.538,5.01039,25.10404,46.988,58.17903,3384.79949,-0.22,0.79,0.79,-53,302,202,-720,1180,-567,B
eurico,1322489647,982678,28/11/2011 14:14,yes,246,0.96,2.52,-88.3,2,-0.454973,3.139371,#DIV/0!,-0.359078,1.005522,#DIV/0!,-88.2,4,-0.5,-88.9,1,-0.5,0.7,3,0.0000,0.3,1.6,0.4,0.2,3.1,0.4,0.2,-88.5,0.2,0.03,0.05,-0.02,-0.08,-7,3,22,38,561,-437,77.5,-3.08,89.5,22,8.519,84.6319,2.7674,7.6583,9.1436,3.8195,14.5889,110.7745,6.8776,47.3015,-2.26,0.72,-0.36,-97,186,41,84,217,625,2.80152,2.02943,1.16696,-1.94600,-1.69901,-1.52916,11.6,116,32,-3.1,89.5,22,14.68,26.5,10,45.3,77.8,59.6,0.0612,1.4431,#DIV/0!,-0.8199,1.3080,#DIV/0!,106.1,72.3,0.1,73.2,41.4,0.1,32.97,30.9,0.00,18,6.593,35.5596,4.7008,22.0973,93.9297,7.9381,63.0128,49.3946,7.2053,51.9165,1.35,-0.9,-0.36,125,78,100,64,393,408,175,8.76,-123,-1.7211,-1.4544,#DIV/0!,0.2504,0.0569,#DIV/0!,20.4,106,-1.7,4.8,-123,-1.7,15.57,229,0.00,32,94,112.89362,132.34511,17515.22757,11.99532,6.19188,38.33936,-8.58149,75.66463,5725.13696,-0.61,2.04,1.16,-183,-140,217,-447,-211,-64,B
eurico,1322489649,995890,28/11/2011 14:14,yes,247,1.01,3.15,-88.3,2,-1.655292,-2.078431,#DIV/0!,0.638323,0.000000,#DIV/0!,-88.2,3,-1.7,-88.3,2,-1.7,0.1,1,0.0000,0.3,1.3,0.6,0.3,2.3,0.6,0.4,-88.3,0,0,0.06,0.02,0.03,-6,2,21,38,570,-440,88.5,15.2,120,32,32.6572,94.5944,13.1494,172.9062,-5.8843,17.4161,303.3205,45.6143,58.6074,3434.8219,0.16,0.03,0.03,-235,160,-128,-451,320,463,-1.68602,-1.04776,-0.91934,-0.09454,-0.44472,0.01191,15.2,120,40,-29.1,-68.6,19,44.3,188.6,21,31.4,101.7,43.9,-1.4744,-0.2455,#DIV/0!,-0.2632,-0.4182,#DIV/0!,101.8,146.6,-1.5,-46.8,-41.9,-1.5,148.63,188.59,0.00,25,64.1747,-7.4322,61.8179,3821.4508,39.2367,52.1541,2720.0498,56.6559,51.2394,2625.4806,0.19,0.13,-0.34,212,77,106,327,369,340,169,16.9,8.88,-1.2199,0.3039,#DIV/0!,0.3326,-1.0494,#DIV/0!,23.9,112,-1.2,15.3,8.9,-1.2,8.6,103.12,0.00,36,9.4399,-97.59259,146.82495,21557.56674,18.89074,2.72745,7.43897,84.14593,27.61814,762.76159,-0.48,4.32,1.15,185,246,171,447,-273,-85,B
carlitos,1323084266,984360,05/12/2011 11:24,yes,348,1.65,6.56,-92.6,3,0.184818,1.917907,#DIV/0!,-0.550914,1.954397,#DIV/0!,-92.3,4,0.2,-92.6,3,0.2,0.3,1,0.0000,0.1,1.4,0.3,0.1,5.8,0.7,0.6,-92.4,0.1,0.01,-0.02,0,-0.02,-17,4,24,3,601,-309,81,-39.1,21.9,17,65.8841,73.8526,3.6719,13.4826,-5.1234,21.5195,463.0895,77.3816,28.3912,806.0605,-2.41,0.85,-0.52,78,62,-134,747,-48,153,-1.61110,-1.12466,-1.47658,-0.20752,-0.53702,-0.49017,19.8,108,33,-39.1,21.9,12,58.9,86.1,21,116.1,39.8,9,-0.5278,0.6904,#DIV/0!,-0.0430,0.5816,#DIV/0!,79.1,21.5,-0.5,10.7,-8.3,-0.5,68.37,29.76,0.00,14,8.857,109.9949,16.3803,268.3139,45.5844,18.2494,333.0397,4.8147,6.9058,47.6895,0.27,-1.41,-0.08,52,123,12,-240,581,-40,-90.9,68.4,-40.2,-1.2678,0.6086,#DIV/0!,-0.4205,-1.5417,#DIV/0!,86.8,133,-1.3,-25.3,-41.5,-1.3,112.1,174.5,0.00,32,60.85704,55.58447,68.53283,4696.74932,41.38579,37.00436,1369.32237,95.19447,63.4418,4024.86246,-0.35,-1.93,-0.8,-155,-152,-230,-349,-402,256,B
